user_id,product_id,interaction_type
932,207,cart
932,585,view
932,585,cart
932,585,purchase
932,566,view
932,54,view
932,492,view
932,467,view
932,595,view
932,499,view
932,417,view
932,175,view
932,178,view
932,422,view
932,166,view
932,143,view
932,194,view
932,194,wishlist
932,564,view
932,564,wishlist
932,380,view
932,21,view
932,21,wishlist
932,505,view
932,299,view
932,299,wishlist
932,336,view
932,336,wishlist
932,181,view
932,181,wishlist
932,574,view
932,465,view
932,319,view
932,477,view
932,89,view
932,369,view
932,114,view
932,114,wishlist
932,493,view
932,493,wishlist
932,471,view
932,223,view
932,223,cart
932,514,view
932,235,view
932,474,view
933,349,view
933,546,view
933,546,wishlist
933,423,view
933,260,view
933,308,view
933,308,wishlist
933,310,view
933,364,view
933,364,wishlist
933,435,view
933,435,cart
933,435,purchase
933,94,view
933,94,wishlist
933,448,view
933,429,view
933,554,view
933,10,view
933,218,view
933,262,view
933,532,view
933,268,view
933,175,view
933,439,view
933,75,view
933,163,view
933,163,cart
933,163,purchase
933,543,view
933,13,view
933,335,view
933,399,view
933,188,view
933,344,view
933,344,wishlist
933,508,view
933,357,view
933,568,view
933,454,view
933,213,view
933,598,view
933,598,wishlist
933,9,view
933,9,wishlist
933,165,view
933,210,view
933,301,view
933,301,cart
933,301,purchase
933,572,view
933,514,view
933,97,view
933,375,view
933,465,view
933,14,view
933,14,wishlist
933,38,view
933,265,view
933,180,view
933,68,view
933,445,view
933,185,view
933,185,wishlist
933,179,view
933,358,view
933,566,view
933,517,view
933,517,cart
933,517,purchase
933,215,view
933,215,cart
933,215,purchase
933,366,view
933,267,view
933,323,view
933,331,view
933,331,wishlist
933,488,view
933,485,view
933,485,wishlist
933,548,view
933,442,view
933,406,view
933,334,view
933,56,view
933,56,wishlist
933,425,view
933,404,view
933,309,view
933,128,view
933,430,view
933,49,view
933,22,view
933,187,view
933,319,view
933,228,view
933,477,view
933,573,view
933,57,view
933,362,view
933,362,wishlist
933,348,view
933,336,view
933,336,cart
933,385,view
933,449,view
933,561,view
933,542,view
933,15,view
933,381,view
933,80,view
933,80,wishlist
933,388,view
933,71,view
933,71,cart
933,23,view
933,225,view
933,225,wishlist
933,244,view
933,244,wishlist
933,322,view
933,247,view
933,8,view
933,110,view
933,191,view
933,431,view
933,204,view
933,204,wishlist
933,371,view
933,371,cart
933,371,purchase
933,363,view
933,259,view
933,259,cart
933,20,view
933,195,view
933,195,cart
933,576,view
933,576,cart
933,432,view
933,530,view
933,530,wishlist
933,282,view
933,282,wishlist
933,540,view
933,540,cart
933,237,view
933,77,view
933,159,view
933,159,cart
933,242,view
933,242,wishlist
933,253,view
933,253,wishlist
933,438,view
933,261,view
933,343,view
933,343,wishlist
933,83,view
933,340,view
933,60,view
933,202,view
933,251,view
933,232,view
933,232,cart
933,232,purchase
933,199,view
933,536,view
933,274,view
933,440,view
933,369,view
933,589,view
933,222,view
933,222,wishlist
933,239,view
933,522,view
933,522,cart
933,522,purchase
933,141,view
933,443,view
933,443,wishlist
933,40,view
933,40,wishlist
933,387,view
933,93,view
933,42,view
933,596,view
933,368,view
933,368,wishlist
933,312,view
933,207,view
933,207,wishlist
933,233,view
933,497,view
933,497,cart
933,497,purchase
933,130,view
933,173,view
933,173,cart
933,173,purchase
933,304,view
933,291,view
933,498,view
933,345,view
933,345,cart
933,519,view
933,264,view
933,520,view
933,567,view
933,567,cart
933,567,purchase
933,453,view
933,122,view
933,586,view
933,557,view
933,396,view
933,524,view
933,230,view
933,120,view
933,356,view
933,356,wishlist
933,433,view
933,433,cart
933,433,purchase
933,126,view
933,555,view
933,555,wishlist
933,539,view
933,100,view
933,378,view
933,482,view
933,580,view
933,476,view
933,493,view
933,493,cart
933,587,view
933,352,view
933,316,view
933,17,view
933,17,wishlist
933,220,view
933,220,wishlist
933,36,view
933,136,view
933,32,view
933,32,cart
933,32,purchase
933,346,view
933,544,view
933,544,wishlist
933,41,view
933,58,view
933,58,wishlist
933,460,view
933,219,view
933,246,view
933,246,wishlist
933,320,view
933,401,view
933,401,wishlist
933,69,view
933,69,wishlist
933,391,view
933,391,cart
933,190,view
933,214,view
933,214,wishlist
933,101,view
933,152,view
933,183,view
933,183,cart
933,183,purchase
933,419,view
933,414,view
933,414,cart
934,201,view
934,57,view
934,324,view
934,510,view
934,510,cart
934,510,purchase
934,389,view
934,389,wishlist
934,342,view
934,124,view
934,443,view
934,369,view
934,552,view
934,203,view
934,55,view
934,126,view
934,338,view
934,338,wishlist
934,528,view
934,48,view
934,181,view
934,425,view
934,377,view
934,377,wishlist
934,32,view
934,435,view
934,414,view
934,414,cart
934,463,view
934,395,view
934,515,view
934,225,view
934,461,view
934,235,view
934,213,view
934,374,view
934,374,cart
934,495,view
934,293,view
934,293,cart
934,293,purchase
934,538,view
934,450,view
934,450,wishlist
934,512,view
934,512,cart
934,485,view
934,149,view
934,149,cart
934,71,view
934,155,view
934,242,view
934,242,cart
934,229,view
934,428,view
934,22,view
934,224,view
934,204,view
934,204,wishlist
934,230,view
934,230,wishlist
934,323,view
934,565,view
934,565,wishlist
934,327,view
934,400,view
934,308,view
934,464,view
934,117,view
934,25,view
934,271,view
934,349,view
934,143,view
934,597,view
934,597,cart
934,597,purchase
934,418,view
934,353,view
934,353,wishlist
934,211,view
934,489,view
934,289,view
934,487,view
934,90,view
934,90,wishlist
934,488,view
934,529,view
934,540,view
934,393,view
934,393,wishlist
934,344,view
934,16,view
934,439,view
934,476,view
934,185,view
934,185,wishlist
934,118,view
934,118,wishlist
934,95,view
934,285,view
934,285,wishlist
934,422,view
934,598,view
934,598,cart
934,460,view
934,163,view
934,73,view
934,73,cart
934,128,view
934,253,view
934,372,view
934,89,view
934,89,wishlist
934,18,view
934,18,cart
934,18,purchase
934,470,view
934,470,cart
934,470,purchase
934,499,view
934,134,view
934,134,cart
934,134,purchase
934,536,view
934,401,view
934,184,view
934,527,view
934,550,view
934,550,cart
934,550,purchase
934,44,view
934,135,view
934,303,view
934,303,cart
934,303,purchase
934,43,view
934,207,view
934,207,wishlist
934,462,view
934,84,view
934,319,view
934,319,wishlist
934,580,view
934,315,view
934,549,view
934,359,view
934,359,cart
934,297,view
934,297,wishlist
934,145,view
934,177,view
934,177,wishlist
934,216,view
934,434,view
934,434,wishlist
934,69,view
934,69,cart
934,69,purchase
934,42,view
934,54,view
934,54,wishlist
934,537,view
934,233,view
934,88,view
934,160,view
934,160,cart
934,516,view
934,263,view
934,12,view
934,199,view
934,199,wishlist
934,384,view
934,384,wishlist
934,40,view
934,98,view
934,98,cart
934,98,purchase
934,482,view
934,267,view
934,267,wishlist
934,209,view
934,112,view
934,112,cart
934,112,purchase
934,146,view
934,52,view
934,6,view
934,6,wishlist
934,370,view
934,282,view
934,221,view
934,221,cart
934,221,purchase
934,198,view
934,198,wishlist
934,152,view
934,227,view
934,407,view
934,314,view
934,314,wishlist
934,416,view
934,416,cart
934,105,view
934,105,cart
934,391,view
934,391,wishlist
934,147,view
934,397,view
934,397,cart
934,277,view
934,157,view
934,157,cart
934,157,purchase
934,81,view
934,417,view
934,108,view
934,490,view
934,563,view
934,421,view
934,305,view
934,375,view
934,246,view
934,272,view
934,137,view
934,588,view
934,123,view
934,101,view
934,15,view
934,410,view
934,449,view
934,252,view
934,252,wishlist
934,345,view
934,70,view
934,248,view
934,248,wishlist
934,335,view
934,525,view
934,525,wishlist
934,166,view
934,166,wishlist
934,494,view
934,139,view
934,139,cart
934,139,purchase
934,599,view
934,129,view
934,273,view
934,343,view
934,343,wishlist
934,551,view
934,551,cart
934,411,view
934,392,view
934,148,view
934,457,view
934,457,cart
934,457,purchase
934,362,view
934,362,wishlist
934,360,view
934,360,cart
934,360,purchase
934,491,view
934,220,view
934,220,wishlist
934,202,view
934,554,view
934,41,view
934,447,view
934,357,view
934,357,cart
934,357,purchase
934,20,view
934,20,cart
934,20,purchase
934,13,view
935,501,view
935,524,view
935,524,wishlist
935,253,view
935,438,view
935,438,wishlist
935,565,view
935,13,view
935,27,view
935,261,view
935,261,wishlist
935,117,view
935,493,view
935,578,view
935,510,view
935,367,view
935,328,view
935,491,view
935,115,view
935,124,view
935,113,view
935,113,wishlist
935,589,view
935,558,view
935,384,view
935,14,view
935,14,cart
935,14,purchase
935,428,view
935,428,wishlist
935,326,view
935,326,cart
935,326,purchase
935,239,view
935,105,view
935,105,wishlist
935,380,view
935,380,wishlist
935,543,view
935,543,wishlist
935,228,view
935,345,view
935,314,view
935,135,view
935,270,view
935,264,view
935,404,view
935,404,cart
935,404,purchase
935,25,view
935,377,view
935,377,wishlist
935,280,view
935,73,view
935,73,cart
935,223,view
935,463,view
935,114,view
935,522,view
935,136,view
935,136,cart
935,103,view
935,103,wishlist
935,256,view
935,116,view
935,468,view
935,468,wishlist
935,456,view
935,237,view
935,200,view
935,385,view
935,131,view
935,131,cart
935,131,purchase
935,518,view
935,90,view
935,90,wishlist
935,121,view
935,311,view
935,556,view
935,556,wishlist
935,234,view
935,234,wishlist
935,464,view
935,573,view
935,573,wishlist
935,564,view
935,515,view
935,515,cart
935,515,purchase
935,157,view
935,157,wishlist
935,409,view
935,273,view
935,272,view
935,272,cart
935,272,purchase
935,214,view
935,35,view
935,35,cart
935,35,purchase
935,128,view
935,128,cart
935,403,view
935,403,wishlist
935,598,view
935,24,view
935,22,view
935,101,view
935,43,view
935,43,wishlist
935,474,view
935,474,wishlist
935,601,view
935,601,cart
935,340,view
935,254,view
935,574,view
935,5,view
935,5,wishlist
935,424,view
935,258,view
935,164,view
935,123,view
935,123,wishlist
935,60,view
935,581,view
935,581,cart
935,512,view
935,204,view
935,170,view
935,508,view
935,104,view
935,104,cart
935,472,view
935,472,cart
935,472,purchase
935,165,view
935,433,view
935,54,view
935,54,cart
935,66,view
935,568,view
935,168,view
935,412,view
935,86,view
935,86,wishlist
935,107,view
935,99,view
935,275,view
935,130,view
935,84,view
935,84,wishlist
935,551,view
935,551,wishlist
935,127,view
935,127,wishlist
935,346,view
935,132,view
935,132,wishlist
935,350,view
935,415,view
935,344,view
935,41,view
935,41,wishlist
935,343,view
935,343,cart
935,343,purchase
935,336,view
935,336,wishlist
935,410,view
935,85,view
935,218,view
935,218,cart
935,218,purchase
935,517,view
935,19,view
935,10,view
935,10,cart
935,10,purchase
935,192,view
935,260,view
935,569,view
935,569,wishlist
935,67,view
935,407,view
935,271,view
935,436,view
935,199,view
935,489,view
935,366,view
935,429,view
935,152,view
935,342,view
935,342,cart
935,560,view
935,46,view
935,373,view
935,382,view
935,382,wishlist
935,458,view
935,559,view
935,559,wishlist
935,140,view
935,488,view
935,241,view
935,241,cart
935,171,view
935,171,wishlist
935,55,view
935,195,view
935,211,view
935,281,view
935,281,wishlist
935,138,view
935,102,view
935,102,wishlist
935,321,view
935,321,cart
935,321,purchase
935,555,view
935,341,view
935,207,view
935,267,view
935,267,cart
935,162,view
935,162,wishlist
935,246,view
935,201,view
935,201,cart
935,220,view
935,355,view
935,50,view
935,144,view
935,298,view
935,525,view
935,40,view
935,582,view
935,582,wishlist
935,540,view
935,540,wishlist
935,446,view
935,446,wishlist
935,75,view
935,28,view
935,354,view
935,3,view
935,3,cart
935,482,view
935,210,view
935,119,view
935,119,cart
935,56,view
935,364,view
935,504,view
935,133,view
935,133,wishlist
935,76,view
935,76,cart
935,552,view
935,47,view
936,348,view
936,480,view
936,480,wishlist
936,593,view
936,399,view
936,399,cart
936,3,view
936,3,wishlist
936,313,view
936,313,cart
936,578,view
936,578,cart
936,578,purchase
936,373,view
936,249,view
936,249,wishlist
936,475,view
936,266,view
936,266,wishlist
936,532,view
936,532,wishlist
936,117,view
936,117,wishlist
936,514,view
936,237,view
936,237,wishlist
936,600,view
936,466,view
936,466,wishlist
936,371,view
936,459,view
936,138,view
936,405,view
936,545,view
936,105,view
936,78,view
936,24,view
936,24,wishlist
936,68,view
936,68,cart
936,68,purchase
936,97,view
936,80,view
936,541,view
936,118,view
936,130,view
936,503,view
936,513,view
936,91,view
936,549,view
936,346,view
936,180,view
936,321,view
936,321,wishlist
936,574,view
936,574,cart
936,574,purchase
936,363,view
936,363,wishlist
936,314,view
936,328,view
936,328,cart
936,328,purchase
936,387,view
936,387,cart
936,37,view
936,37,cart
936,37,purchase
936,558,view
936,558,wishlist
936,372,view
936,99,view
936,269,view
936,269,cart
936,421,view
936,421,wishlist
936,102,view
936,579,view
936,218,view
936,13,view
936,143,view
936,143,wishlist
936,378,view
936,378,wishlist
936,556,view
936,556,wishlist
936,195,view
936,222,view
936,279,view
936,279,wishlist
936,347,view
936,347,wishlist
936,547,view
936,547,cart
936,28,view
936,28,wishlist
936,176,view
936,46,view
936,46,wishlist
936,19,view
936,388,view
936,21,view
936,76,view
936,416,view
936,583,view
936,380,view
936,380,cart
936,231,view
936,146,view
936,146,cart
936,590,view
936,590,wishlist
936,31,view
936,511,view
936,301,view
936,301,wishlist
936,30,view
936,30,cart
936,471,view
936,245,view
936,567,view
936,567,wishlist
936,584,view
936,588,view
936,32,view
936,32,wishlist
936,253,view
936,516,view
936,516,cart
936,516,purchase
936,49,view
936,553,view
936,553,cart
936,400,view
936,518,view
936,305,view
936,305,wishlist
936,352,view
936,292,view
936,292,wishlist
936,332,view
936,332,cart
936,596,view
936,448,view
936,18,view
936,18,wishlist
936,232,view
936,232,cart
936,341,view
936,479,view
936,238,view
936,281,view
936,281,wishlist
936,265,view
936,213,view
936,226,view
936,272,view
936,272,wishlist
936,540,view
936,7,view
936,38,view
936,561,view
936,561,wishlist
936,334,view
936,497,view
936,474,view
936,52,view
936,165,view
936,318,view
936,129,view
936,365,view
936,152,view
936,172,view
936,379,view
936,252,view
936,252,wishlist
936,389,view
936,493,view
936,493,cart
936,370,view
936,515,view
936,287,view
936,287,wishlist
936,571,view
936,274,view
936,309,view
936,442,view
936,189,view
936,82,view
936,82,wishlist
936,501,view
936,501,cart
936,501,purchase
936,16,view
936,255,view
936,594,view
936,139,view
936,432,view
936,202,view
936,160,view
936,72,view
936,72,cart
936,72,purchase
936,257,view
936,422,view
936,422,cart
936,531,view
936,487,view
936,339,view
936,153,view
936,153,cart
936,153,purchase
936,438,view
936,438,cart
936,285,view
936,285,wishlist
936,358,view
936,177,view
936,428,view
936,452,view
936,17,view
936,476,view
936,449,view
936,472,view
936,526,view
936,517,view
936,362,view
936,430,view
936,430,cart
936,94,view
936,412,view
936,486,view
936,486,wishlist
936,259,view
936,27,view
936,27,cart
936,300,view
936,300,cart
936,427,view
936,427,wishlist
936,415,view
936,415,wishlist
936,345,view
936,333,view
936,333,cart
936,333,purchase
936,437,view
936,29,view
936,29,wishlist
937,347,view
937,121,view
937,121,cart
937,78,view
937,306,view
937,306,cart
937,306,purchase
937,117,view
937,117,cart
937,117,purchase
937,556,view
937,297,view
937,315,view
937,315,wishlist
937,537,view
937,339,view
937,555,view
937,164,view
937,164,wishlist
937,563,view
937,563,wishlist
937,320,view
937,43,view
937,43,cart
937,248,view
937,435,view
937,435,cart
937,548,view
937,548,wishlist
937,307,view
937,589,view
937,494,view
937,589,wishlist
937,291,view
937,601,view
937,539,view
937,539,cart
937,408,view
937,408,wishlist
937,292,view
937,292,wishlist
937,207,view
937,568,view
937,346,view
937,346,wishlist
937,303,view
937,354,view
937,354,wishlist
937,559,view
937,486,view
937,486,cart
937,486,purchase
937,122,view
937,242,view
937,497,view
937,497,wishlist
937,195,view
937,195,cart
937,195,purchase
937,360,view
937,421,view
937,421,wishlist
937,340,view
937,340,cart
937,182,view
937,182,wishlist
937,553,view
937,74,view
937,74,cart
937,74,purchase
937,221,view
937,221,wishlist
937,114,view
937,114,wishlist
937,453,view
937,475,view
937,475,wishlist
937,170,view
937,554,view
937,189,view
937,285,view
937,364,view
937,356,view
937,356,cart
937,73,view
937,73,wishlist
937,511,view
937,474,view
937,244,view
937,482,view
937,482,wishlist
937,593,view
937,318,view
937,318,wishlist
937,200,view
937,11,view
937,118,view
937,47,view
937,103,view
937,103,wishlist
937,496,view
937,496,wishlist
937,579,view
937,184,view
937,42,view
937,358,view
937,147,view
937,147,wishlist
937,594,view
937,402,view
937,274,view
937,274,wishlist
937,600,view
937,600,wishlist
937,325,view
937,441,view
937,68,view
937,576,view
937,588,view
937,588,wishlist
937,368,view
937,290,view
937,293,view
937,293,wishlist
937,502,view
937,127,view
937,238,view
937,238,wishlist
937,279,view
937,582,view
937,105,view
937,105,wishlist
937,171,view
937,204,view
937,308,view
937,133,view
937,18,view
937,566,view
937,566,wishlist
937,55,view
937,345,view
937,425,view
937,425,wishlist
937,193,view
937,193,cart
937,193,purchase
937,419,view
937,419,cart
937,6,view
937,407,view
937,461,view
937,461,wishlist
937,137,view
937,525,view
937,125,view
937,19,view
937,149,view
937,501,view
937,150,view
937,406,view
937,282,view
937,220,view
937,332,view
937,479,view
937,272,view
937,272,cart
937,272,purchase
937,143,view
937,143,cart
937,143,purchase
937,341,view
937,37,view
937,574,view
937,317,view
937,426,view
937,48,view
937,162,view
937,296,view
937,405,view
937,405,wishlist
937,422,view
937,528,view
937,529,view
937,323,view
937,323,wishlist
937,173,view
937,397,view
937,397,cart
937,235,view
937,235,wishlist
937,514,view
937,514,cart
937,190,view
937,190,wishlist
937,521,view
937,584,view
937,152,view
937,277,view
937,198,view
937,198,wishlist
937,458,view
937,458,wishlist
937,456,view
937,456,wishlist
937,124,view
937,135,view
937,581,view
937,581,cart
937,98,view
937,192,view
937,547,view
937,142,view
937,45,view
937,452,view
937,452,wishlist
937,322,view
937,385,view
937,236,view
937,236,wishlist
937,429,view
937,429,wishlist
937,270,view
937,251,view
937,251,wishlist
937,57,view
937,57,wishlist
937,498,view
937,85,view
937,391,view
937,391,wishlist
937,71,view
937,247,view
937,372,view
937,372,cart
937,423,view
937,257,view
937,592,view
937,94,view
937,94,cart
938,134,view
938,524,view
938,23,view
938,12,view
938,12,wishlist
938,522,view
938,522,wishlist
938,372,view
938,324,view
938,324,wishlist
938,547,view
938,178,view
938,178,wishlist
938,359,view
938,359,wishlist
938,494,view
938,534,view
938,465,view
938,94,view
938,94,wishlist
938,417,view
938,417,cart
938,417,purchase
938,267,view
938,229,view
938,350,view
938,569,view
938,241,view
938,282,view
938,282,wishlist
938,124,view
938,545,view
938,370,view
938,63,view
938,63,cart
938,63,purchase
938,451,view
938,258,view
938,258,cart
938,129,view
938,69,view
938,510,view
938,510,wishlist
938,223,view
938,223,cart
938,173,view
938,9,view
938,400,view
938,400,wishlist
938,91,view
938,593,view
938,59,view
938,59,wishlist
938,550,view
938,550,wishlist
938,152,view
938,198,view
938,133,view
938,252,view
938,357,view
938,357,wishlist
938,299,view
938,299,wishlist
938,496,view
938,595,view
938,595,wishlist
938,117,view
938,117,cart
938,117,purchase
938,35,view
938,99,view
938,478,view
938,506,view
938,506,cart
938,506,purchase
938,361,view
938,456,view
938,512,view
938,95,view
938,95,wishlist
938,485,view
938,485,wishlist
938,168,view
938,113,view
938,560,view
938,135,view
938,539,view
938,404,view
938,597,view
938,597,cart
938,597,purchase
938,78,view
938,115,view
938,300,view
938,126,view
938,126,cart
938,556,view
938,373,view
938,373,cart
938,373,purchase
938,25,view
938,346,view
938,215,view
938,374,view
938,162,view
938,87,view
938,409,view
938,316,view
938,316,cart
938,316,purchase
938,172,view
938,176,view
938,176,wishlist
938,565,view
938,354,view
938,354,cart
938,354,purchase
938,28,view
938,572,view
938,351,view
938,19,view
938,436,view
938,60,view
938,60,wishlist
938,462,view
938,368,view
938,155,view
938,44,view
938,44,wishlist
938,517,view
938,517,cart
938,517,purchase
938,416,view
938,594,view
938,594,cart
938,594,purchase
938,345,view
938,345,cart
938,433,view
938,421,view
938,11,view
938,11,cart
938,11,purchase
938,447,view
938,286,view
938,111,view
938,111,wishlist
938,283,view
938,89,view
938,438,view
938,589,view
938,589,cart
938,96,view
938,96,wishlist
938,467,view
938,467,wishlist
938,17,view
938,17,cart
938,471,view
938,146,view
938,237,view
938,481,view
938,481,cart
938,481,purchase
938,538,view
938,142,view
938,142,wishlist
938,58,view
938,333,view
938,333,cart
938,333,purchase
938,523,view
938,537,view
938,554,view
938,228,view
938,236,view
938,16,view
938,598,view
938,598,wishlist
938,430,view
938,430,cart
938,30,view
938,561,view
938,561,wishlist
938,61,view
938,218,view
938,218,cart
938,348,view
938,348,cart
938,194,view
938,463,view
938,483,view
938,280,view
938,280,wishlist
938,532,view
938,366,view
938,255,view
938,419,view
938,221,view
938,221,cart
938,221,purchase
938,521,view
938,246,view
938,246,wishlist
938,580,view
938,580,wishlist
938,533,view
938,440,view
938,56,view
938,343,view
938,226,view
938,226,wishlist
938,24,view
938,586,view
938,383,view
938,383,cart
938,109,view
938,109,wishlist
938,320,view
938,320,cart
938,151,view
938,161,view
938,536,view
938,73,view
938,73,wishlist
938,384,view
938,163,view
938,362,view
938,362,wishlist
938,505,view
938,425,view
938,425,wishlist
938,130,view
938,276,view
938,542,view
938,542,wishlist
938,7,view
938,365,view
938,365,wishlist
938,14,view
938,88,view
938,526,view
938,526,wishlist
938,193,view
938,294,view
938,202,view
938,202,wishlist
938,466,view
938,466,wishlist
938,149,view
938,367,view
938,132,view
938,132,cart
938,132,purchase
938,503,view
938,164,view
938,303,view
938,544,view
938,145,view
938,387,view
938,314,view
938,170,view
938,432,view
938,261,view
938,261,cart
938,261,purchase
938,413,view
938,413,cart
938,413,purchase
938,253,view
938,71,view
938,590,view
938,590,wishlist
938,581,view
938,123,view
938,123,wishlist
938,315,view
938,315,wishlist
938,67,view
938,67,wishlist
938,121,view
938,121,cart
938,437,view
938,588,view
938,588,wishlist
938,195,view
938,291,view
939,233,view
939,535,view
939,11,view
939,118,view
939,494,view
939,494,cart
939,494,purchase
939,476,view
939,13,view
939,13,wishlist
939,151,view
939,455,view
939,94,view
939,241,view
939,241,wishlist
939,242,view
939,421,view
939,421,cart
939,528,view
939,528,cart
939,339,view
939,377,view
939,44,view
939,44,wishlist
939,303,view
939,427,view
939,372,view
939,372,cart
939,247,view
939,380,view
939,179,view
939,398,view
939,479,view
939,396,view
939,188,view
939,413,view
939,448,view
939,448,wishlist
939,174,view
939,174,cart
939,174,purchase
939,109,view
939,109,wishlist
939,15,view
939,388,view
939,153,view
939,153,wishlist
939,149,view
939,530,view
939,70,view
939,70,wishlist
939,399,view
939,346,view
939,225,view
939,568,view
939,69,view
939,116,view
939,431,view
939,231,view
939,599,view
939,599,wishlist
939,454,view
939,280,view
939,280,wishlist
939,340,view
939,574,view
939,565,view
939,565,wishlist
939,147,view
939,126,view
939,142,view
939,76,view
939,267,view
939,412,view
939,72,view
939,300,view
939,300,wishlist
939,325,view
939,107,view
939,64,view
939,64,cart
939,64,purchase
939,582,view
939,582,cart
939,575,view
939,575,wishlist
939,128,view
939,128,cart
939,585,view
939,148,view
939,148,wishlist
939,488,view
939,488,cart
939,488,purchase
939,19,view
939,283,view
939,552,view
939,552,wishlist
939,202,view
939,184,view
939,326,view
939,326,wishlist
939,358,view
939,522,view
939,369,view
939,53,view
939,419,view
939,238,view
939,238,wishlist
939,131,view
939,131,cart
939,518,view
939,518,wishlist
939,175,view
939,175,wishlist
939,517,view
939,162,view
939,221,view
939,221,cart
939,221,purchase
939,470,view
939,375,view
939,566,view
939,5,view
939,5,wishlist
939,459,view
939,394,view
939,550,view
939,207,view
939,564,view
939,564,wishlist
939,349,view
939,349,cart
939,62,view
939,62,cart
939,389,view
939,4,view
939,4,cart
939,4,purchase
939,317,view
939,211,view
939,211,wishlist
939,168,view
939,391,view
939,187,view
939,292,view
939,472,view
939,472,wishlist
940,415,view
940,415,cart
940,415,purchase
940,566,view
940,370,view
940,302,view
940,282,view
940,372,view
940,522,view
940,391,view
940,391,cart
940,391,purchase
940,13,view
940,93,view
940,434,view
940,37,view
940,127,view
940,127,cart
940,244,view
940,186,view
940,117,view
940,117,wishlist
940,148,view
940,358,view
940,375,view
940,375,wishlist
940,75,view
940,598,view
940,20,view
940,84,view
940,84,wishlist
940,311,view
940,89,view
940,158,view
940,146,view
940,466,view
940,359,view
940,359,wishlist
940,172,view
940,260,view
940,260,wishlist
940,310,view
940,310,wishlist
940,26,view
940,199,view
940,199,wishlist
940,514,view
940,514,wishlist
940,397,view
940,397,cart
940,143,view
940,214,view
940,214,cart
940,214,purchase
940,386,view
940,474,view
940,68,view
940,8,view
940,8,cart
940,8,purchase
940,213,view
940,548,view
940,401,view
940,462,view
940,477,view
940,477,wishlist
940,240,view
940,409,view
940,409,cart
940,409,purchase
940,76,view
940,159,view
940,159,cart
940,300,view
940,82,view
940,601,view
940,349,view
940,203,view
940,203,wishlist
940,248,view
940,297,view
940,65,view
940,65,wishlist
940,110,view
940,356,view
940,356,wishlist
940,460,view
940,460,cart
940,460,purchase
940,257,view
940,47,view
940,405,view
940,552,view
940,321,view
940,321,wishlist
940,531,view
940,265,view
940,435,view
941,237,view
941,577,view
941,577,cart
941,388,view
941,548,view
941,279,view
941,279,wishlist
941,555,view
941,510,view
941,510,wishlist
941,281,view
941,281,wishlist
941,464,view
941,21,view
941,10,view
941,172,view
941,35,view
941,94,view
941,94,wishlist
941,216,view
941,216,wishlist
941,187,view
941,187,cart
941,235,view
941,125,view
941,81,view
941,105,view
941,130,view
941,130,cart
941,202,view
941,143,view
941,63,view
941,7,view
941,7,wishlist
941,567,view
941,474,view
941,429,view
941,451,view
941,278,view
941,373,view
941,52,view
941,393,view
941,393,wishlist
941,248,view
941,248,cart
941,468,view
941,468,wishlist
941,545,view
941,545,cart
941,545,purchase
941,232,view
941,232,wishlist
941,534,view
941,151,view
941,98,view
941,556,view
941,79,view
941,64,view
941,64,cart
941,440,view
941,440,cart
941,440,purchase
941,155,view
941,48,view
941,554,view
941,4,view
941,4,cart
941,4,purchase
941,162,view
941,322,view
941,431,view
941,100,view
941,100,wishlist
941,450,view
941,114,view
941,114,wishlist
941,221,view
941,571,view
941,122,view
941,321,view
941,327,view
941,562,view
941,367,view
941,97,view
941,239,view
941,58,view
941,346,view
941,346,cart
941,505,view
941,505,cart
941,46,view
941,37,view
941,55,view
941,161,view
941,161,wishlist
941,270,view
941,342,view
941,342,wishlist
941,167,view
941,533,view
941,533,cart
941,533,purchase
941,597,view
941,434,view
941,502,view
941,502,cart
941,502,purchase
941,592,view
941,294,view
941,17,view
941,17,wishlist
941,6,view
941,503,view
941,503,cart
941,503,purchase
941,506,view
941,506,wishlist
941,523,view
941,212,view
941,212,wishlist
941,65,view
941,65,wishlist
941,109,view
941,190,view
941,454,view
941,178,view
941,147,view
941,514,view
941,514,wishlist
941,588,view
941,439,view
941,578,view
941,578,cart
941,220,view
941,598,view
941,598,cart
941,598,purchase
941,170,view
941,72,view
941,496,view
941,351,view
941,557,view
941,363,view
941,181,view
941,291,view
941,227,view
941,552,view
941,301,view
941,537,view
941,50,view
941,50,cart
941,3,view
941,3,cart
941,84,view
941,84,wishlist
941,135,view
941,536,view
941,536,cart
941,536,purchase
941,31,view
941,31,wishlist
941,343,view
941,266,view
941,254,view
941,254,cart
941,254,purchase
941,384,view
941,384,cart
941,586,view
941,268,view
941,268,cart
941,201,view
941,225,view
941,225,wishlist
941,542,view
941,200,view
941,119,view
941,489,view
941,39,view
941,191,view
941,245,view
941,442,view
941,38,view
941,473,view
941,435,view
941,435,wishlist
941,415,view
941,415,cart
941,415,purchase
941,93,view
941,157,view
941,73,view
941,92,view
941,274,view
941,402,view
941,402,cart
941,402,purchase
941,522,view
941,210,view
941,392,view
941,463,view
941,463,cart
941,34,view
941,34,wishlist
941,332,view
941,252,view
941,252,wishlist
941,491,view
941,446,view
941,446,wishlist
941,414,view
941,358,view
941,113,view
941,113,wishlist
941,585,view
941,132,view
941,219,view
941,219,wishlist
941,362,view
941,403,view
941,490,view
941,19,view
941,19,wishlist
941,591,view
941,591,wishlist
941,258,view
941,258,wishlist
